,Author(s),Title,Publication Date,Source,Page Numbers,Link,Category,Abstract,Countries,heatwave,heat wave,heat  wave,heat  action  plan,heat  health,heat early warning system,heat-health action plan,heat-health warning  systems,extreme heat management,heat wave management,public health heat wave alert,Presence of heatwave warning from WMO dataset
45,"SE Perkins-Kirkpatrick, SC Lewis - Nature communications, 2020 - nature.com",Increasing trends in regional heatwaves,"SE Perkins-Kirkpatrick, SC Lewis - Nature communications, 2020 - nature.com","SE Perkins-Kirkpatrick, SC Lewis - Nature communications, 2020 - nature.com",[HTML] nature.comFull View,https://www.nature.com/articles/s41467-020-16970-7,Academic Journal,"… temperature dataset and key heatwave metrics, we systematically examine regional and 
global observed heatwave trends. In almost all regions, heatwave frequency demonstrates the …",United States,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
46,"MA Coleman, AJP Minne, S Vranken, T Wernberg - Scientific reports, 2020 - nature.com",Genetic tropicalisation following a marine heatwave,"MA Coleman, AJP Minne, S Vranken, T Wernberg - Scientific reports, 2020 - nature.com","MA Coleman, AJP Minne, S Vranken, T Wernberg - Scientific reports, 2020 - nature.com",[HTML] nature.com,https://www.nature.com/articles/s41598-020-69665-w,Academic Journal,"… -occurring seaweeds within the footprint of the heatwave that opened space for rapid local 
… the footprint of the heatwave. Thus, extreme events such as marine heatwaves not only lead …",Australia,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47,"MA Coleman, AJP Minne, S Vranken, T Wernberg - Scientific reports, 2020 - nature.com",Genetic tropicalisation following a marine heatwave,"MA Coleman, AJP Minne, S Vranken, T Wernberg - Scientific reports, 2020 - nature.com","MA Coleman, AJP Minne, S Vranken, T Wernberg - Scientific reports, 2020 - nature.com",[HTML] nature.com,https://www.nature.com/articles/s41598-020-69665-w,Academic Journal,"… -occurring seaweeds within the footprint of the heatwave that opened space for rapid local 
… the footprint of the heatwave. Thus, extreme events such as marine heatwaves not only lead …",Chile,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
48,"MA Coleman, AJP Minne, S Vranken, T Wernberg - Scientific reports, 2020 - nature.com",Genetic tropicalisation following a marine heatwave,"MA Coleman, AJP Minne, S Vranken, T Wernberg - Scientific reports, 2020 - nature.com","MA Coleman, AJP Minne, S Vranken, T Wernberg - Scientific reports, 2020 - nature.com",[HTML] nature.com,https://www.nature.com/articles/s41598-020-69665-w,Academic Journal,"… -occurring seaweeds within the footprint of the heatwave that opened space for rapid local 
… the footprint of the heatwave. Thus, extreme events such as marine heatwaves not only lead …",China,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
49,"MA Coleman, AJP Minne, S Vranken, T Wernberg - Scientific reports, 2020 - nature.com",Genetic tropicalisation following a marine heatwave,"MA Coleman, AJP Minne, S Vranken, T Wernberg - Scientific reports, 2020 - nature.com","MA Coleman, AJP Minne, S Vranken, T Wernberg - Scientific reports, 2020 - nature.com",[HTML] nature.com,https://www.nature.com/articles/s41598-020-69665-w,Academic Journal,"… -occurring seaweeds within the footprint of the heatwave that opened space for rapid local 
… the footprint of the heatwave. Thus, extreme events such as marine heatwaves not only lead …",Cuba,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
50,"MA Coleman, AJP Minne, S Vranken, T Wernberg - Scientific reports, 2020 - nature.com",Genetic tropicalisation following a marine heatwave,"MA Coleman, AJP Minne, S Vranken, T Wernberg - Scientific reports, 2020 - nature.com","MA Coleman, AJP Minne, S Vranken, T Wernberg - Scientific reports, 2020 - nature.com",[HTML] nature.com,https://www.nature.com/articles/s41598-020-69665-w,Academic Journal,"… -occurring seaweeds within the footprint of the heatwave that opened space for rapid local 
… the footprint of the heatwave. Thus, extreme events such as marine heatwaves not only lead …",Denmark,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
51,"MA Coleman, AJP Minne, S Vranken, T Wernberg - Scientific reports, 2020 - nature.com",Genetic tropicalisation following a marine heatwave,"MA Coleman, AJP Minne, S Vranken, T Wernberg - Scientific reports, 2020 - nature.com","MA Coleman, AJP Minne, S Vranken, T Wernberg - Scientific reports, 2020 - nature.com",[HTML] nature.com,https://www.nature.com/articles/s41598-020-69665-w,Academic Journal,"… -occurring seaweeds within the footprint of the heatwave that opened space for rapid local 
… the footprint of the heatwave. Thus, extreme events such as marine heatwaves not only lead …",India,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
52,"MA Coleman, AJP Minne, S Vranken, T Wernberg - Scientific reports, 2020 - nature.com",Genetic tropicalisation following a marine heatwave,"MA Coleman, AJP Minne, S Vranken, T Wernberg - Scientific reports, 2020 - nature.com","MA Coleman, AJP Minne, S Vranken, T Wernberg - Scientific reports, 2020 - nature.com",[HTML] nature.com,https://www.nature.com/articles/s41598-020-69665-w,Academic Journal,"… -occurring seaweeds within the footprint of the heatwave that opened space for rapid local 
… the footprint of the heatwave. Thus, extreme events such as marine heatwaves not only lead …",Italy,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,"MA Coleman, AJP Minne, S Vranken, T Wernberg - Scientific reports, 2020 - nature.com",Genetic tropicalisation following a marine heatwave,"MA Coleman, AJP Minne, S Vranken, T Wernberg - Scientific reports, 2020 - nature.com","MA Coleman, AJP Minne, S Vranken, T Wernberg - Scientific reports, 2020 - nature.com",[HTML] nature.com,https://www.nature.com/articles/s41598-020-69665-w,Academic Journal,"… -occurring seaweeds within the footprint of the heatwave that opened space for rapid local 
… the footprint of the heatwave. Thus, extreme events such as marine heatwaves not only lead …",Japan,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
54,"MA Coleman, AJP Minne, S Vranken, T Wernberg - Scientific reports, 2020 - nature.com",Genetic tropicalisation following a marine heatwave,"MA Coleman, AJP Minne, S Vranken, T Wernberg - Scientific reports, 2020 - nature.com","MA Coleman, AJP Minne, S Vranken, T Wernberg - Scientific reports, 2020 - nature.com",[HTML] nature.com,https://www.nature.com/articles/s41598-020-69665-w,Academic Journal,"… -occurring seaweeds within the footprint of the heatwave that opened space for rapid local 
… the footprint of the heatwave. Thus, extreme events such as marine heatwaves not only lead …",Mali,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
55,"MA Coleman, AJP Minne, S Vranken, T Wernberg - Scientific reports, 2020 - nature.com",Genetic tropicalisation following a marine heatwave,"MA Coleman, AJP Minne, S Vranken, T Wernberg - Scientific reports, 2020 - nature.com","MA Coleman, AJP Minne, S Vranken, T Wernberg - Scientific reports, 2020 - nature.com",[HTML] nature.com,https://www.nature.com/articles/s41598-020-69665-w,Academic Journal,"… -occurring seaweeds within the footprint of the heatwave that opened space for rapid local 
… the footprint of the heatwave. Thus, extreme events such as marine heatwaves not only lead …",Oman,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
56,"KE Smoyer-Tomic, R Kuhn, A Hudson - Natural hazards, 2003 - Springer",Heat wave hazards: an overview of heat wave impacts in Canada,"KE Smoyer-Tomic, R Kuhn, A Hudson - Natural hazards, 2003 - Springer","KE Smoyer-Tomic, R Kuhn, A Hudson - Natural hazards, 2003 - Springer",Save Cite Cited by 244 Related articles All 13 versions  ,https://link.springer.com/article/10.1023/A:1022946528157,Academic Journal,"… in defining heat waves and harmful hot weather events, followed by a spatial and historical 
overview of heat waves across Canada, and an assessment of heat wave adaptation …",Australia,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
57,"KE Smoyer-Tomic, R Kuhn, A Hudson - Natural hazards, 2003 - Springer",Heat wave hazards: an overview of heat wave impacts in Canada,"KE Smoyer-Tomic, R Kuhn, A Hudson - Natural hazards, 2003 - Springer","KE Smoyer-Tomic, R Kuhn, A Hudson - Natural hazards, 2003 - Springer",Save Cite Cited by 244 Related articles All 13 versions  ,https://link.springer.com/article/10.1023/A:1022946528157,Academic Journal,"… in defining heat waves and harmful hot weather events, followed by a spatial and historical 
overview of heat waves across Canada, and an assessment of heat wave adaptation …",Canada,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
58,"KE Smoyer-Tomic, R Kuhn, A Hudson - Natural hazards, 2003 - Springer",Heat wave hazards: an overview of heat wave impacts in Canada,"KE Smoyer-Tomic, R Kuhn, A Hudson - Natural hazards, 2003 - Springer","KE Smoyer-Tomic, R Kuhn, A Hudson - Natural hazards, 2003 - Springer",Save Cite Cited by 244 Related articles All 13 versions  ,https://link.springer.com/article/10.1023/A:1022946528157,Academic Journal,"… in defining heat waves and harmful hot weather events, followed by a spatial and historical 
overview of heat waves across Canada, and an assessment of heat wave adaptation …",Switzerland,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
59,"KE Smoyer-Tomic, R Kuhn, A Hudson - Natural hazards, 2003 - Springer",Heat wave hazards: an overview of heat wave impacts in Canada,"KE Smoyer-Tomic, R Kuhn, A Hudson - Natural hazards, 2003 - Springer","KE Smoyer-Tomic, R Kuhn, A Hudson - Natural hazards, 2003 - Springer",Save Cite Cited by 244 Related articles All 13 versions  ,https://link.springer.com/article/10.1023/A:1022946528157,Academic Journal,"… in defining heat waves and harmful hot weather events, followed by a spatial and historical 
overview of heat waves across Canada, and an assessment of heat wave adaptation …",Kenya,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
60,"KE Smoyer-Tomic, R Kuhn, A Hudson - Natural hazards, 2003 - Springer",Heat wave hazards: an overview of heat wave impacts in Canada,"KE Smoyer-Tomic, R Kuhn, A Hudson - Natural hazards, 2003 - Springer","KE Smoyer-Tomic, R Kuhn, A Hudson - Natural hazards, 2003 - Springer",Save Cite Cited by 244 Related articles All 13 versions  ,https://link.springer.com/article/10.1023/A:1022946528157,Academic Journal,"… in defining heat waves and harmful hot weather events, followed by a spatial and historical 
overview of heat waves across Canada, and an assessment of heat wave adaptation …",United States,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
61,"DD Joseph, L Preziosi - Reviews of modern physics, 1989 - APS",Heat waves,"DD Joseph, L Preziosi - Reviews of modern physics, 1989 - APS","DD Joseph, L Preziosi - Reviews of modern physics, 1989 - APS",[PDF] researchgate.net,https://journals.aps.org/rmp/abstract/10.1103/RevModPhys.61.41,Academic Journal,"The concept of transmission of heat by waves is reviewed and interpreted. The notion of an 
effective thermal conductivity, an effective heat capacity, and relaxation functions for heat and …",Canada,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
62,"DD Joseph, L Preziosi - Reviews of modern physics, 1989 - APS",Heat waves,"DD Joseph, L Preziosi - Reviews of modern physics, 1989 - APS","DD Joseph, L Preziosi - Reviews of modern physics, 1989 - APS",[PDF] researchgate.net,https://journals.aps.org/rmp/abstract/10.1103/RevModPhys.61.41,Academic Journal,"The concept of transmission of heat by waves is reviewed and interpreted. The notion of an 
effective thermal conductivity, an effective heat capacity, and relaxation functions for heat and …",Italy,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
63,"DD Joseph, L Preziosi - Reviews of modern physics, 1989 - APS",Heat waves,"DD Joseph, L Preziosi - Reviews of modern physics, 1989 - APS","DD Joseph, L Preziosi - Reviews of modern physics, 1989 - APS",[PDF] researchgate.net,https://journals.aps.org/rmp/abstract/10.1103/RevModPhys.61.41,Academic Journal,"The concept of transmission of heat by waves is reviewed and interpreted. The notion of an 
effective thermal conductivity, an effective heat capacity, and relaxation functions for heat and …",Japan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
64,"DD Joseph, L Preziosi - Reviews of modern physics, 1989 - APS",Heat waves,"DD Joseph, L Preziosi - Reviews of modern physics, 1989 - APS","DD Joseph, L Preziosi - Reviews of modern physics, 1989 - APS",[PDF] researchgate.net,https://journals.aps.org/rmp/abstract/10.1103/RevModPhys.61.41,Academic Journal,"The concept of transmission of heat by waves is reviewed and interpreted. The notion of an 
effective thermal conductivity, an effective heat capacity, and relaxation functions for heat and …",United States,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
65,"J Tan, Y Zheng, G Song, LS Kalkstein… - International journal of …, 2007 - Springer","Heat wave impacts on mortality in Shanghai, 1998 and 2003","J Tan, Y Zheng, G Song, LS Kalkstein… - International journal of …, 2007 - Springer","J Tan, Y Zheng, G Song, LS Kalkstein… - International journal of …, 2007 - Springer",[PDF] researchgate.net,https://link.springer.com/article/10.1007/s00484-006-0058-3,Academic Journal,"… , heat waves both in 1998 and in 2003 all led to elevated mortality in Shanghai, China. While 
the heat waves … two years’ heat waves, and to better understand how heat impacts human …",Austria,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
66,"J Tan, Y Zheng, G Song, LS Kalkstein… - International journal of …, 2007 - Springer","Heat wave impacts on mortality in Shanghai, 1998 and 2003","J Tan, Y Zheng, G Song, LS Kalkstein… - International journal of …, 2007 - Springer","J Tan, Y Zheng, G Song, LS Kalkstein… - International journal of …, 2007 - Springer",[PDF] researchgate.net,https://link.springer.com/article/10.1007/s00484-006-0058-3,Academic Journal,"… , heat waves both in 1998 and in 2003 all led to elevated mortality in Shanghai, China. While 
the heat waves … two years’ heat waves, and to better understand how heat impacts human …",China,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
67,"J Tan, Y Zheng, G Song, LS Kalkstein… - International journal of …, 2007 - Springer","Heat wave impacts on mortality in Shanghai, 1998 and 2003","J Tan, Y Zheng, G Song, LS Kalkstein… - International journal of …, 2007 - Springer","J Tan, Y Zheng, G Song, LS Kalkstein… - International journal of …, 2007 - Springer",[PDF] researchgate.net,https://link.springer.com/article/10.1007/s00484-006-0058-3,Academic Journal,"… , heat waves both in 1998 and in 2003 all led to elevated mortality in Shanghai, China. While 
the heat waves … two years’ heat waves, and to better understand how heat impacts human …",Germany,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
68,"J Tan, Y Zheng, G Song, LS Kalkstein… - International journal of …, 2007 - Springer","Heat wave impacts on mortality in Shanghai, 1998 and 2003","J Tan, Y Zheng, G Song, LS Kalkstein… - International journal of …, 2007 - Springer","J Tan, Y Zheng, G Song, LS Kalkstein… - International journal of …, 2007 - Springer",[PDF] researchgate.net,https://link.springer.com/article/10.1007/s00484-006-0058-3,Academic Journal,"… , heat waves both in 1998 and in 2003 all led to elevated mortality in Shanghai, China. While 
the heat waves … two years’ heat waves, and to better understand how heat impacts human …",Japan,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
69,"J Tan, Y Zheng, G Song, LS Kalkstein… - International journal of …, 2007 - Springer","Heat wave impacts on mortality in Shanghai, 1998 and 2003","J Tan, Y Zheng, G Song, LS Kalkstein… - International journal of …, 2007 - Springer","J Tan, Y Zheng, G Song, LS Kalkstein… - International journal of …, 2007 - Springer",[PDF] researchgate.net,https://link.springer.com/article/10.1007/s00484-006-0058-3,Academic Journal,"… , heat waves both in 1998 and in 2003 all led to elevated mortality in Shanghai, China. While 
the heat waves … two years’ heat waves, and to better understand how heat impacts human …",Kenya,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
